vessel,carrier,voyage No.,service,POD,ETA,Berthing,Updatetime
Vessel ONE THESEUS (7KIL)",ONE,077W / 077W,PN1,TYO,2022/10/6 7:00,2022/10/6 8:00,2022/9/20 15:00
"
Vessel WAN HAI 506 (S6AV4)",ONE,N210 / S211,JS3,YOK,2022/10/2,2022/10/2,2022/9/21 15:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,TYO,2022/10/6 20:30,2022/10/6 21:30,2022/9/20 15:00
"
Vessel CONCERTO (V7A4535)",ONE,025N / 026S,JVH,TYO,2022/10/8 11:00,2022/10/8 12:00,2022/9/20 15:00
"
Vessel CONFIDENCE (V7A4533)",ONE,076N / 076S,IAE,YOK,2022/9/27 15:00,2022/9/27 16:00,2022/9/21 15:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,YOK,2022/10/1 21:30,2022/10/1 22:30,2022/9/21 15:00
"
Vessel NAVIOS MIAMI (A8UL6)",ONE,166N / 167S,NZJ,TYO,2022/10/20,2022/10/20,2022/10/2 7:00
"
Vessel BAI CHAY BRIDGE (3FAD8)",ONE,115N / 116S,JID,YOK,2022/10/2 22:00,2022/10/2 23:00,2022/9/21 15:00
"
Vessel ACX PEARL (D5OS5)",ONE,228N / 229S,JT1,TYO,2022/10/21 7:00,2022/10/21 8:00,2022/10/2 7:00
"
Vessel INTERASIA HORIZON (9VJD4)",ONE,N016 / S017,JS3,TYO,2022/10/22,2022/10/22,2022/10/2 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N157 / S158,JS3,TYO,2022/10/23,2022/10/23,2022/10/2 7:00
"
Vessel CONSILIA (V7A4977)",ONE,027E / 027W,JK1,TYO,2022/10/17 8:00,2022/10/17 9:00,2022/10/2 7:00
"
Vessel INTERASIA VISION (9V3220)",ONE,N032 / S033,JCV,YOK,2022/9/22,2022/9/22,2022/9/20 15:00
"
Vessel SAN DIEGO BRIDGE (3FTY6)",ONE,059E / 059E,PN1,TYO,2022/10/19 18:00,2022/10/19 19:00,2022/10/2 7:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,YOK,2022/10/8 11:30,2022/10/8 12:30,2022/9/21 15:00
"
Vessel WAN HAI 290 (9V6509)",ONE,N016 / S017,JCV,TYO,2022/10/20,2022/10/20,2022/10/2 7:00
"
Vessel YM THRONE (5LFF8)",ONE,001W / 001W,PN3,TYO,2022/10/23 5:00,2022/10/23 6:00,2022/10/2 7:00
"
Vessel ONE ORINOCO (VRUN3)",ONE,2236E / 2236E,AX3,YOK,2022/9/24 6:00,2022/9/24 7:00,2022/9/20 15:00
"
Vessel NYK CONSTELLATION (3FCZ6)",ONE,089N / 090S,JSM,YOK,2022/9/24 7:00,2022/9/24 8:00,2022/9/20 15:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,058N / 059S,JID,YOK,2022/9/25 18:00,2022/9/25 19:00,2022/9/20 15:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,YOK,2022/9/24 12:00,2022/9/24 13:00,2022/9/20 15:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,295N / 296S,JT1,YOK,2022/9/24 13:00,2022/9/24 14:00,2022/9/20 15:00
"
Vessel KALAMAZOO (9V5023)",ONE,028E / 028E,AHX,YOK,2022/9/28 8:00,2022/9/28 9:00,2022/9/20 15:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,059N / 060S,JID,TYO,2022/10/17 15:00,2022/10/17 16:00,2022/10/2 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0112N / 0113S,JPH,OBE,2022/9/27 9:05,2022/9/27 10:05,2022/9/26 23:00
"
Vessel CONFIDENCE (V7A4533)",ONE,076N / 076S,IAE,YOK,2022/9/26 7:00,2022/9/26 8:00,2022/9/20 15:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,OSA,2022/9/21 16:30,2022/9/21 17:30,2022/9/21 15:00
"
Vessel MSC ELISA (D5QH7)",ONE,FA231R / FA231R,AX2,YOK,2022/9/26 22:15,2022/9/26 23:15,2022/9/20 15:00
"
Vessel ONE HANOI (3FHS3)",ONE,/ 044W,FP1,TYO,2022/10/23 7:00,2022/10/23 8:00,2022/10/2 7:00
"
Vessel WAN HAI 506 (S6AV4)",ONE,N210 / S211,JS3,OSA,2022/9/28,2022/9/28,2022/9/21 15:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,YOK,2022/9/30 21:30,2022/9/30 22:30,2022/9/20 15:00
"
Vessel CONFIDENCE (V7A4533)",ONE,076N / 076S,IAE,OSA,2022/9/29 14:00,2022/9/29 15:00,2022/9/21 15:00
"
Vessel ONE HUMBER (3EHZ5)",ONE,091E / 091E,FP1,TYO,2022/10/17 21:30,2022/10/17 22:30,2022/10/2 7:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,OSA,2022/10/3 8:30,2022/10/3 9:30,2022/9/21 15:00
"
Vessel CONFIDENCE (V7A4533)",ONE,077N / 077S,IAE,OSA,2022/10/4 11:00,2022/10/4 12:00,2022/9/21 15:00
"
Vessel VANTAGE (9HA3435)",ONE,2237E / 2237E,AX3,YOK,2022/10/3 7:00,2022/10/3 8:00,2022/9/20 15:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,OSA,2022/10/9 22:30,2022/10/9 23:30,2022/9/21 15:00
"
Vessel NYK VEGA (3EIJ5)",ONE,076E / 076E,FP1,TYO,2022/10/23 8:00,2022/10/23 9:00,2022/10/2 7:00
"
Vessel MSC JEWEL (D5TL4)",ONE,FA232B / FA232R,AX2,YOK,2022/10/3 15:30,2022/10/3 16:30,2022/9/20 15:00
"
Vessel BUDAPEST BRIDGE (VRIZ5)",ONE,109N / 110S,JID,TYO,2022/10/23 17:00,2022/10/23 18:00,2022/10/2 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,075N / 075S,IAE,OSA,2022/9/20 15:36,2022/9/20 16:33,2022/9/20 23:00
"
Vessel OOCL DALIAN (VRFW9)",ONE,676N / 677S,JS3,TYO,2022/10/10,2022/10/10,2022/9/25 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0113N / 0114S,JPH,TYO,2022/10/12 6:00,2022/10/12 7:00,2022/9/25 7:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,YOK,2022/10/7 11:30,2022/10/7 12:30,2022/9/20 15:00
"
Vessel WAN HAI 293 (9V6513)",ONE,N009 / S010,JCV,TYO,2022/10/13,2022/10/13,2022/9/25 7:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,296N / 297S,JT1,TYO,2022/10/14 7:00,2022/10/14 8:00,2022/9/25 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0112N / 0113S,JPH,OSA,2022/9/26 7:00,2022/9/26 8:00,2022/9/20 23:00
"
Vessel CONFIDENCE (V7A4533)",ONE,075N / 075S,IAE,OSA,2022/9/20 15:30,2022/9/20 16:30,2022/9/20 15:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,OSA,2022/9/21 16:00,2022/9/21 17:00,2022/9/20 15:00
"
Vessel GSL ELIZABETH (5LBU3)",ONE,028N / 029S,JSM,OBE,2022/9/23 6:40,2022/9/23,2022/9/23 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,076N / 076S,IAE,OSA,2022/9/28 0:01,2022/9/28 1:00,2022/9/20 15:00
"
Vessel ARICA BRIDGE (3FBA4)",ONE,212N / 213S,JV2,OSA,2022/9/30 15:00,2022/9/30 16:00,2022/9/20 15:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,OSA,2022/10/2 8:30,2022/10/2 9:30,2022/9/20 15:00
"
Vessel CONFIDENCE (V7A4533)",ONE,077N / 077S,IAE,OSA,2022/10/2 16:00,2022/10/2 17:00,2022/9/20 15:00
"
Vessel CONFIDENCE (V7A4533)",ONE,078N / 078S,IAE,OSA,2022/10/8 8:00,2022/10/8 9:00,2022/9/20 15:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,OSA,2022/10/8 22:30,2022/10/8 23:30,2022/9/20 15:00
"
Vessel BEETHOVEN (D5CE3)",ONE,053N / 054S,JV2,OBE,2022/9/22 7:05,2022/9/22 8:05,2022/9/21 15:00
"
Vessel GSL ELIZABETH (5LBU3)",ONE,028N / 029S,JSM,OBE,2022/9/23 6:30,2022/9/23 7:30,2022/9/21 15:00
"
Vessel HANSA HOMBURG (D5RH5)",ONE,235N / 238S,IA9,OBE,2022/9/24 19:30,2022/9/24 20:30,2022/9/21 15:00
"
Vessel ONE MAGDALENA (VRUN5)",ONE,002W / 002W,PN2,OBE,2022/9/23 6:40,2022/9/23,2022/9/23 7:00
"
Vessel VEGA VENTO (V7A5101)",ONE,437E / 437W,JP1,OBE,2022/9/25 20:00,2022/9/25 21:00,2022/9/21 15:00
"
Vessel GSL ELIZABETH (5LBU3)",ONE,029N / 030S,JSM,TYO,2022/10/15 7:00,2022/10/15 8:00,2022/9/25 7:00
"
Vessel WAN HAI 506 (S6AV4)",ONE,N210 / S211,JS3,OBE,2022/9/29,2022/9/29,2022/9/21 15:00
"
Vessel ONE HUMBER (3EHZ5)",ONE,091E / 091E,FP1,TYO,2022/10/16 17:00,2022/10/16 18:00,2022/9/25 7:00
"
Vessel ONE OLYMPUS (9VPQ7)",ONE,069E / 069E,FP1,TYO,2022/10/10 17:00,2022/10/10 18:00,2022/9/25 7:00
"
Vessel PENANG BRIDGE (3FZD5)",ONE,062N / 063S,JVH,TYO,2022/10/12 7:00,2022/10/12 8:00,2022/9/25 7:00
"
Vessel NYK ORION (3EPU6)",ONE,/ 071W,FP1,TYO,2022/10/15 17:00,2022/10/15 18:00,2022/9/25 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,076N / 076S,IAE,OBE,2022/9/29 1:00,2022/9/29 2:00,2022/9/21 15:00
"
Vessel ONE HANOI (3FHS3)",ONE,044W /,FP1,TYO,2022/10/10 17:00,2022/10/10 18:00,2022/9/25 7:00
"
Vessel CONSILIA (V7A4977)",ONE,026E / 026W,JK1,TYO,2022/10/12 19:00,2022/10/12 20:00,2022/9/25 7:00
"
Vessel ONE HAMBURG (3FVW2)",ONE,072E /,FP1,OBE,2022/9/20 15:50,2022/9/20 16:53,2022/9/20 23:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0112N / 0113S,JPH,OBE,2022/9/26 16:00,2022/9/26 17:00,2022/9/20 23:00
"
Vessel VEGA VENTO (V7A5101)",ONE,438E / 438W,JP1,OBE,2022/10/2 9:30,2022/10/2 10:30,2022/9/21 15:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,295N / 296S,JT1,YOK,2022/9/25 6:30,2022/9/25,2022/9/25 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,077N / 077S,IAE,OBE,2022/10/3 11:00,2022/10/3 12:00,2022/9/21 15:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,OBE,2022/10/4 0:30,2022/10/4 1:30,2022/9/21 15:00
"
Vessel NYK CONSTELLATION (3FCZ6)",ONE,089N / 090S,JSM,OBE,2022/9/28 13:00,2022/9/28 14:00,2022/9/26 23:00
"
Vessel ONE THESEUS (7KIL)",ONE,077W / 077W,PN1,OBE,2022/10/9 9:00,2022/10/9 10:00,2022/9/21 15:00
"
Vessel LORRAINE (A8IZ3)",ONE,002N / 003S,JSM,YOK,2022/10/2 6:35,2022/10/2,2022/10/2 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,078N / 078S,IAE,OBE,2022/10/9 14:30,2022/10/9 15:30,2022/9/21 15:00
"
Vessel BAI CHAY BRIDGE (3FAD8)",ONE,115N / 116S,JID,OBE,2022/10/5 17:00,2022/10/5 18:00,2022/9/21 15:00
"
Vessel SEASPAN ZAMBEZI (VRNF7)",ONE,028W / 028W,PN2,OBE,2022/10/5 20:00,2022/10/5 21:00,2022/9/21 15:00
"
Vessel INTERASIA VISION (9V3220)",ONE,N032 / S033,JCV,TYO,2022/9/21 11:25,2022/9/23 8:00,2022/9/22 23:00
"
Vessel NYK VENUS (3EJG5)",ONE,072W /,FP1,TYO,2022/9/22 12:20,2022/9/22 13:14,2022/9/22 23:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,TYO,2022/9/25 22:00,2022/9/25 23:00,2022/9/22 23:00
"
Vessel MOL PREMIUM (3EOJ7)",ONE,066E / 066E,PN1,TYO,2022/9/22 12:36,2022/9/22 13:27,2022/9/22 23:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,295N / 296S,JT1,TYO,2022/9/24 7:00,2022/9/24 8:00,2022/9/22 23:00
"
Vessel NYK CONSTELLATION (3FCZ6)",ONE,089N / 090S,JSM,TYO,2022/9/24 19:00,2022/9/24 20:00,2022/9/22 23:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,058N / 059S,JID,TYO,2022/9/17 11:06,2022/9/26 19:00,2022/9/22 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,TYO,2022/9/30 7:00,2022/9/30 8:00,2022/9/22 23:00
"
Vessel GREEN WAVE (9V6363)",ONE,031N / 032S,JVH,TYO,2022/9/29 11:30,2022/9/29 12:30,2022/9/22 23:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0113N / 0114S,JPH,OBE,2022/10/16 0:30,2022/10/16 1:30,2022/9/26 23:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,TYO,2022/10/8 7:00,2022/10/8 8:00,2022/9/22 23:00
"
Vessel SEATTLE BRIDGE (3FFH5)",ONE,073W / 073W,PS5,TYO,2022/10/9 7:00,2022/10/9 8:00,2022/9/22 23:00
"
Vessel TALLAHASSEE (9V5027)",ONE,052E / 052E,AHX,YOK,2022/10/11 6:00,2022/10/11 7:00,2022/9/25 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0113N / 0114S,JPH,YOK,2022/10/12 21:00,2022/10/12 22:00,2022/9/25 7:00
"
Vessel WAN HAI 293 (9V6513)",ONE,N009 / S010,JCV,YOK,2022/10/14,2022/10/14,2022/9/25 7:00
"
Vessel PAPUAN CHIEF (VROO7)",ONE,2215N / 2219S,SPS,YOK,2022/10/15,2022/10/15,2022/9/25 7:00
"
Vessel GSL ELIZABETH (5LBU3)",ONE,029N / 030S,JSM,YOK,2022/10/16 7:00,2022/10/16 8:00,2022/9/25 7:00
"
Vessel CORAL ISLANDER II (HORQ)",ONE,149 / 149,SPS,YOK,2022/10/13,2022/10/13,2022/9/25 7:00
"
Vessel VALENCE (9HA3398)",ONE,2240E / 2240E,AX3,YOK,2022/10/14 7:00,2022/10/14 8:00,2022/9/25 7:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,296N / 297S,JT1,YOK,2022/10/15 7:00,2022/10/15 8:00,2022/9/25 7:00
"
Vessel VALOR (9HA3347)",ONE,2231W / 2231W,AX3,YOK,2022/10/16 17:00,2022/10/16 18:00,2022/9/25 7:00
"
Vessel NORDAGER MAERSK (OYJO2)",ONE,239N / 241S,IA8,YOK,2022/10/14 9:00,2022/10/14 10:00,2022/9/25 7:00
"
Vessel MSC RAPALLO (A8ZV3)",ONE,FA235R / FA235R,AX2,YOK,2022/10/15 13:00,2022/10/15 14:00,2022/9/25 7:00
"
Vessel HANSA HOMBURG (D5RH5)",ONE,235N / 238S,IA9,YOK,2022/9/22 16:55,2022/9/22 17:40,2022/9/22 23:00
"
Vessel ONE ORINOCO (VRUN3)",ONE,2236E / 2236E,AX3,YOK,2022/9/23 12:10,2022/9/23 13:10,2022/9/22 23:00
"
Vessel INTERASIA VISION (9V3220)",ONE,N032 / S033,JCV,YOK,2022/9/24,2022/9/24,2022/9/22 23:00
"
Vessel ACX DIAMOND (9VFL3)",ONE,295N / 296S,JT1,YOK,2022/9/25 6:45,2022/9/25 7:45,2022/9/22 23:00
"
Vessel BUDAPEST BRIDGE (VRIZ5)",ONE,108N / 109S,JID,YOK,2022/9/25 13:00,2022/9/25 18:15,2022/9/22 23:00
"
Vessel NYK CONSTELLATION (3FCZ6)",ONE,089N / 090S,JSM,YOK,2022/9/24 6:50,2022/9/24 7:50,2022/9/22 23:00
"
Vessel NUUK MAERSK (OYLY2)",ONE,236N / 238S,IA8,YOK,2022/9/24 7:00,2022/9/24 8:00,2022/9/22 23:00
"
Vessel MSC ELISA (D5QH7)",ONE,FA231R / FA231R,AX2,YOK,2022/9/26 19:15,2022/9/26 20:15,2022/9/22 23:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,058N / 059S,JID,YOK,2022/9/28,2022/9/28,2022/9/22 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,YOK,2022/9/30 18:00,2022/9/30 19:00,2022/9/22 23:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,OSA,2022/10/10 9:00,2022/10/10 10:00,2022/9/25 7:00
"
Vessel BEETHOVEN (D5CE3)",ONE,054N / 055S,JV2,OSA,2022/10/12 17:00,2022/10/12 18:00,2022/9/25 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N157 / S158,JS3,OSA,2022/10/14,2022/10/14,2022/9/25 7:00
"
Vessel HYUNDAI SATURN (MGGA2)",ONE,0034E / 0034E,AX3,YOK,2022/10/3,2022/10/3,2022/9/22 23:00
"
Vessel MSC JEWEL (D5TL4)",ONE,FA232B / FA232R,AX2,YOK,2022/10/5 21:30,2022/10/5 22:30,2022/9/22 23:00
"
Vessel CONFIDENCE (V7A4533)",ONE,079N / 079S,IAE,OSA,2022/10/15 23:00,2022/10/16 0:00,2022/9/25 7:00
"
Vessel VALIANT (9HA3391)",ONE,2239E / 2239E,AX3,YOK,2022/10/6 23:00,2022/10/7 0:00,2022/9/22 23:00
"
Vessel CONFIDENCE (V7A4533)",ONE,078N / 078S,IAE,OSA,2022/10/10 11:00,2022/10/10 12:00,2022/9/25 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0113N / 0114S,JPH,OSA,2022/10/14 8:00,2022/10/14 9:00,2022/9/25 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,TYO,2022/9/27 6:43,2022/9/28 9:30,2022/9/27 23:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,YOK,2022/10/8 22:00,2022/10/8 23:00,2022/9/22 23:00
"
Vessel PENANG BRIDGE (3FZD5)",ONE,061N / 062S,JVH,OBE,2022/9/25 6:35,2022/9/25,2022/9/25 7:00
"
Vessel CONSILIA (V7A4977)",ONE,024E / 024W,JK1,TYO,2022/9/27 18:01,2022/9/27 18:46,2022/9/27 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,OSA,2022/10/2 7:00,2022/10/2 8:00,2022/9/22 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,TYO,2022/9/29 17:00,2022/9/29 18:00,2022/9/27 23:00
"
Vessel WAN HAI 290 (9V6509)",ONE,N015 / S016,JCV,TYO,2022/10/3,2022/10/3,2022/9/27 23:00
"
Vessel BEETHOVEN (D5CE3)",ONE,053N / 054S,JV2,OBE,2022/9/22 7:20,2022/9/22 8:09,2022/9/22 23:00
"
Vessel GSL ELIZABETH (5LBU3)",ONE,028N / 029S,JSM,OBE,2022/9/23 6:35,2022/9/23 7:35,2022/9/22 23:00
"
Vessel HANSA HOMBURG (D5RH5)",ONE,235N / 238S,IA9,OBE,2022/9/24 17:20,2022/9/24 18:20,2022/9/22 23:00
"
Vessel PENANG BRIDGE (3FZD5)",ONE,061N / 062S,JVH,OBE,2022/9/25 6:45,2022/9/25 7:45,2022/9/22 23:00
"
Vessel ONE MAGDALENA (VRUN5)",ONE,002W / 002W,PN2,OBE,2022/9/23 6:45,2022/9/23 7:45,2022/9/22 23:00
"
Vessel NYK VENUS (3EJG5)",ONE,072W / 072W,FP1,OBE,2022/9/25 15:45,2022/9/25 16:45,2022/9/22 23:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0112N / 0113S,JPH,OBE,2022/9/26 16:35,2022/9/26 17:35,2022/9/22 23:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,058N / 059S,JID,OBE,2022/9/30,2022/9/30,2022/9/22 23:00
"
Vessel VEGA VENTO (V7A5101)",ONE,437E / 437W,JP1,OBE,2022/09/26 AM,2022/09/26 AM,2022/9/22 23:00
"
Vessel JAKARTA EXPRESS (D5CC6)",ONE,059N / 060S,JID,YOK,2022/10/18 20:00,2022/10/18 21:00,2022/10/2 7:00
"
Vessel YM TARGET (D5XC6)",ONE,008W / 008W,PS6,OBE,2022/10/10 7:00,2022/10/10 8:00,2022/9/25 7:00
"
Vessel CORAL ISLANDER II (HORQ)",ONE,149 / 149,SPS,OBE,2022/10/11,2022/10/11,2022/9/25 7:00
"
Vessel GREEN WAVE (9V6363)",ONE,031N / 032S,JVH,OBE,2022/10/2 11:30,2022/10/2 12:30,2022/9/22 23:00
"
Vessel BAY BRIDGE (3FCS5)",ONE,159N / 160S,JID,OBE,2022/10/12 7:00,2022/10/12 8:00,2022/9/25 7:00
"
Vessel BEETHOVEN (D5CE3)",ONE,054N / 055S,JV2,OBE,2022/10/13 6:00,2022/10/13 7:00,2022/9/25 7:00
"
Vessel VEGA VENTO (V7A5101)",ONE,438E / 438W,JP1,OBE,2022/10/2 15:00,2022/10/2 16:00,2022/9/22 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,OBE,2022/10/2 16:00,2022/10/2 17:00,2022/9/22 23:00
"
Vessel YM TROPHY (9V6598)",ONE,003W / 003W,PS6,OBE,2022/10/14 7:00,2022/10/14 8:00,2022/9/25 7:00
"
Vessel VEGA VENTO (V7A5101)",ONE,439E / 439W,JP1,OBE,2022/10/10 14:00,2022/10/10 15:00,2022/9/25 7:00
"
Vessel NYK CONSTELLATION (3FCZ6)",ONE,089N / 090S,JSM,TYO,2022/9/24 18:36,2022/9/24 19:22,2022/9/24 23:00
"
Vessel BUXLINK (A8SW3)",ONE,2070N / 2071S,JPH,OBE,2022/10/11 1:00,2022/10/11 2:00,2022/9/25 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N156 / S157,JS3,TYO,2022/9/27,2022/9/27,2022/9/24 23:00
"
Vessel MOL ENDOWMENT (3EMV4)",ONE,065N / 066S,JSM,OBE,2022/10/12 7:00,2022/10/12 8:00,2022/9/25 7:00
"
Vessel ONE HUMBER (3EHZ5)",ONE,091E / 091E,FP1,OBE,2022/10/13 7:00,2022/10/13 8:00,2022/9/25 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N157 / S158,JS3,OBE,2022/10/15,2022/10/15,2022/9/25 7:00
"
Vessel CONCERTO (V7A4535)",ONE,025N / 026S,JVH,OBE,2022/10/10 15:00,2022/10/10 16:00,2022/9/25 7:00
"
Vessel NYK ORION (3EPU6)",ONE,/ 071W,FP1,OBE,2022/10/12 7:00,2022/10/12 8:00,2022/9/25 7:00
"
Vessel NYK ISABEL (9VFC3)",ONE,0113N / 0114S,JPH,OBE,2022/10/15 0:30,2022/10/15 1:30,2022/9/25 7:00
"
Vessel YM TIPTOP (D5XC7)",ONE,007W / 007W,PN2,OBE,2022/10/10 20:00,2022/10/10 21:00,2022/9/25 7:00
"
Vessel PENANG BRIDGE (3FZD5)",ONE,062N / 063S,JVH,OBE,2022/10/15 7:00,2022/10/15 8:00,2022/9/25 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,079N / 079S,IAE,OBE,2022/10/15 15:00,2022/10/15 16:00,2022/9/25 7:00
"
Vessel WAN HAI 293 (9V6513)",ONE,N008 / S009,JCV,TYO,2022/9/26 13:00,2022/9/26 14:00,2022/9/24 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0102N / 0103S,JPH,YOK,2022/10/19 13:00,2022/10/19 14:00,2022/10/2 7:00
"
Vessel OSLO TRADER (3EMI4)",ONE,239N / 242S,IA9,YOK,2022/10/20 8:00,2022/10/20 9:00,2022/10/2 7:00
"
Vessel WAN HAI 290 (9V6509)",ONE,N016 / S017,JCV,YOK,2022/10/21,2022/10/21,2022/10/2 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N157 / S158,JS3,YOK,2022/10/22,2022/10/22,2022/10/2 7:00
"
Vessel HIGHLAND CHIEF (VROJ8)",ONE,2216N / 2220S,SPS,YOK,2022/10/23,2022/10/23,2022/10/2 7:00
"
Vessel SEASPAN BREEZE (VRNL8)",ONE,2241E / 2241E,AX3,YOK,2022/10/19 17:00,2022/10/19 18:00,2022/10/2 7:00
"
Vessel INTERASIA HORIZON (9VJD4)",ONE,N016 / S017,JS3,YOK,2022/10/21,2022/10/21,2022/10/2 7:00
"
Vessel ACX PEARL (D5OS5)",ONE,228N / 229S,JT1,YOK,2022/10/22 7:00,2022/10/22 8:00,2022/10/2 7:00
"
Vessel YM TIPTOP (D5XC7)",ONE,007W / 007W,PN2,TYO,2022/10/11 7:00,2022/10/11 8:00,2022/9/27 23:00
"
Vessel NOBILITY (D5AX9)",ONE,972E / 972E,AHX,YOK,2022/10/21 6:00,2022/10/21 7:00,2022/10/2 7:00
"
Vessel MSC ANTONELLA (CQZF)",ONE,FZ232R / FZ232R,AX3,YOK,2022/10/22 18:00,2022/10/22 19:00,2022/10/2 7:00
"
Vessel XIN QING DAO (BPAR)",ONE,214N / 215S,NZJ,TYO,2022/9/30 6:18,2022/9/30 6:49,2022/9/30 7:00
"
Vessel MAERSK NACKA (D5VC8)",ONE,240N / 242S,IA8,YOK,2022/10/22 20:00,2022/10/22 21:00,2022/10/2 7:00
"
Vessel NYK VENUS (3EJG5)",ONE,/ 072W,FP1,TYO,2022/9/30 6:42,2022/9/30,2022/9/30 7:00
"
Vessel LORRAINE (A8IZ3)",ONE,002N / 003S,JSM,TYO,2022/10/1 6:38,2022/10/1,2022/10/1 7:00
"
Vessel INTERASIA HORIZON (9VJD4)",ONE,N016 / S017,JS3,OSA,2022/10/17,2022/10/17,2022/10/2 7:00
"
Vessel WAN HAI 510 (9VJJ8)",ONE,N157 / S158,JS3,OSA,2022/10/19,2022/10/19,2022/10/2 7:00
"
Vessel INTERASIA HORIZON (9VJD4)",ONE,N015 / S016,JS3,YOK,2022/9/28 23:00,2022/09/29 AM,2022/9/27 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0101N / 0102S,JPH,YOK,2022/9/30 7:00,2022/9/30 8:00,2022/9/27 23:00
"
Vessel CALIDRIS (V7YB6)",ONE,0102N / 0103S,JPH,OSA,2022/10/21 0:01,2022/10/21 1:00,2022/10/2 7:00
"
Vessel VANTAGE (9HA3435)",ONE,2237E / 2237E,AX3,YOK,2022/10/2 8:00,2022/10/2 9:00,2022/9/27 23:00
"
Vessel ARICA BRIDGE (3FBA4)",ONE,213N / 214S,JV2,OSA,2022/10/22 11:00,2022/10/22 12:00,2022/10/2 7:00
"
Vessel CONFIDENCE (V7A4533)",ONE,079N / 079S,IAE,OSA,2022/10/17 19:00,2022/10/17 20:00,2022/10/2 7:00
"
Vessel WAN HAI 290 (9V6509)",ONE,N015 / S016,JCV,YOK,2022/10/4,2022/10/4,2022/9/27 23:00
"
Vessel HYUNDAI SATURN (MGGA2)",ONE,0034E / 0034E,AX3,YOK,2022/10/5 11:00,2022/10/5 12:00,2022/9/27 23:00
"
Vessel NAVIOS UNISON (D5OA4)",ONE,011W / 011W,PN2,OBE,2022/10/2 6:40,2022/10/2,2022/10/2 7:00
"
